Match,League,bookie_home,highest_odd_home,bookie_draw,highest_odd_draw,bookie_away,highest_odd_away,TotalBookies,average_odd_home,average_odd_draw,average_odd_away,Gametime,Time_scraped,url,std_home,std_draw,std_away,median_home,median_draw,median_away
Ipora - Morrinhos,Brazil:Campeonato Goiano 2023,Betsafe,2.0,Pinnacle,3.06,1xBet,4.2,16,1.93,2.97,3.97,2023-01-12 19:30:00,2023-01-12 13:04:01.405274,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/ipora-morrinhos/bLT3hAK2/,0.0389015852290537,0.0838947753637456,0.4386570414344217,1.92,2.975,4.0
Sao Jose MA - Maranhao,Brazil:Campeonato Maranhense 2023,BetVictor,7.0,Betfair,4.2,Betsafe,1.8,11,5.42,3.91,1.48,2023-01-12 19:30:00,2023-01-12 13:04:05.807881,https://www.betexplorer.com/soccer/brazil/campeonato-maranhense/sao-jose-ribamar-ec-maranhao/fiVP7Ll9/,0.9126778014342024,0.1572584489947035,0.124928551008738,5.5,3.825,1.485
Blauw Geel - Utrecht,Netherlands:KNVB Beker 2022/2023,Betsafe,21.0,Interwetten,9.5,Interwetten,1.15,17,17.36,8.57,1.11,2023-01-12 20:00:00,2023-01-12 13:04:10.325121,https://www.betexplorer.com/soccer/netherlands/knvb-beker/blauw-geel-utrecht/p6DPL0aB/,2.538569826635833,0.5251841413760903,0.0202375597226891,17.0,8.5,1.11
Groningen - Spakenburg,Netherlands:KNVB Beker 2022/2023,bet365,1.33,1xBet,5.55,Betfair Exchange,10.03,18,1.29,5.22,8.8,2023-01-12 20:00:00,2023-01-12 13:04:14.791638,https://www.betexplorer.com/soccer/netherlands/knvb-beker/groningen-spakenburg/YTU12Cbj/,0.0179049779473228,0.2451650104581426,0.7228637673474793,1.3,5.225,9.0
Urk - Katwijk,Netherlands:KNVB Beker 2022/2023,bet365,23.0,bet365,10.0,10Bet,1.15,17,16.67,8.97,1.11,2023-01-12 20:00:00,2023-01-12 13:04:19.514126,https://www.betexplorer.com/soccer/netherlands/knvb-beker/urk-katwijk/WEm51WDd/,4.642525618415805,0.5913388348883056,0.0223935389841644,17.0,8.98,1.1
Betis - Barcelona,Spain:Super Cup 2023,Betfair Exchange,7.46,Betsafe,5.0,1xBet,1.52,17,6.75,4.73,1.44,2023-01-12 20:00:00,2023-01-12 13:04:24.125936,https://www.betexplorer.com/soccer/spain/super-cup/betis-barcelona/YLr8vbJA/,0.292398800995369,0.1570989031135391,0.02652536090691,6.8,4.75,1.44
Madrid C. W - Athletic Bilbao W,Spain:Copa de la Reina Women 2022/2023,Interwetten,1.63,Betfair Exchange,4.04,Betfair Exchange,5.09,13,1.59,3.88,4.43,2023-01-12 20:00:00,2023-01-12 13:04:28.420824,https://www.betexplorer.com/soccer/spain/copa-de-la-reina-women/madrid-cff-athletic-bilbao/df4yjmCr/,0.0226738299389971,0.110366522237358,0.2986078811194819,1.58,3.85,4.4
Royale Union SG - Gent,Belgium:Belgian Cup 2022/2023,Pinnacle,2.17,188BET,3.5,Pinnacle,3.52,18,2.09,3.38,3.27,2023-01-12 20:45:00,2023-01-12 13:04:32.954402,https://www.betexplorer.com/soccer/belgium/belgian-cup/royale-union-sg-gent/O0zJU7GG/,0.048036614575439,0.0903894984935114,0.1174859190561599,2.1,3.4,3.3
Vitoria Setubal - Casa Pia,Portugal:Taça de Portugal 2022/2023,1xBet,5.75,1xBet,3.74,Pinnacle,1.76,18,4.98,3.51,1.68,2023-01-12 20:45:00,2023-01-12 13:04:37.804417,https://www.betexplorer.com/soccer/portugal/taca-de-portugal/vitoria-setubal-casa-pia/OprDsLGf/,0.3933748731803713,0.1035765638316091,0.0581214639798706,5.0,3.5,1.685
Fulham - Chelsea,England:Premier League 2022/2023,Pinnacle,4.1,Unibet,3.7,Betsafe,2.08,18,3.83,3.5,2.01,2023-01-12 21:00:00,2023-01-12 13:04:42.051046,https://www.betexplorer.com/soccer/england/premier-league/fulham-chelsea/fRc3vCHs/,0.1057188279741847,0.1028308465711332,0.0412389814953187,3.85,3.5,2.0
AS Roma - Genoa,Italy:Coppa Italia 2022/2023,Betsafe,1.55,Betfair Exchange,4.23,William Hill,7.5,18,1.51,4.03,6.75,2023-01-12 21:00:00,2023-01-12 13:04:46.449418,https://www.betexplorer.com/soccer/italy/coppa-italia/as-roma-genoa/p6BlsR0l/,0.0250228653604992,0.1098662288207533,0.4574756681268465,1.5,4.0,7.0
Feyenoord - Zwolle,Netherlands:KNVB Beker 2022/2023,Interwetten,1.35,bet365,6.5,BetVictor,10.0,17,1.29,5.47,8.48,2023-01-12 21:00:00,2023-01-12 13:04:50.810834,https://www.betexplorer.com/soccer/netherlands/knvb-beker/feyenoord-zwolle/YsAzHBDq/,0.0283304496802463,0.3876850180270245,0.8289248095390083,1.295,5.5,8.5
Athletico-PR U20 - Guarani U20,Brazil:Copa Sao Paulo de juniores 2023,Betsafe,1.8,Unibet,3.8,Pinnacle,4.26,15,1.75,3.56,3.86,2023-01-12 21:15:00,2023-01-12 13:04:55.176626,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/athletico-pr-guarani/AyuHbvzh/,0.0436217507999982,0.1319740234180304,0.2197791098873074,1.76,3.6,3.9
Palmeiras U20 - Sampaio Correa U20,Brazil:Copa Sao Paulo de juniores 2023,10Bet,1.11,Betfair,9.5,Betsafe,29.0,14,1.08,8.35,21.26,2023-01-12 21:15:00,2023-01-12 13:04:59.588629,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/palmeiras-sampaio-correa/YFTQ3RCt/,0.0168379477228219,2.0788153061114105,7.265125336416857,1.07,8.25,20.0
Cordino EC - Moto Club,Brazil:Campeonato Maranhense 2023,Interwetten,3.55,Betway,3.1,1xBet,2.55,9,2.74,2.99,2.37,2023-01-12 23:00:00,2023-01-12 13:05:09.951009,https://www.betexplorer.com/soccer/brazil/campeonato-maranhense/cordino-ec-moto-club/0UVL81Z2/,0.323697389547707,0.0812963154705729,0.1688409687465478,2.75,2.97,2.3
Ceilandia U20 - Floresta EC U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,3.18,Unibet,3.4,Interwetten,2.5,12,3.0,3.06,2.21,2023-01-12 23:00:00,2023-01-12 13:05:14.314005,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/ceilandia-floresta-ec/WptDaKKo/,0.2158857722654892,0.1326542229148505,0.1154783014043681,3.0,3.05,2.2
Mirassol U20 - Real Ariquemes U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.61,1xBet,3.9,Unibet,5.75,15,1.54,3.72,5.17,2023-01-12 23:00:00,2023-01-12 13:05:18.733138,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/mirassol-real-ariquemes/UqlAuHZT/,0.0373911117525975,0.0909631008392178,0.4175176072705825,1.54,3.75,5.25
Bahia de Feira - Vitoria,Brazil:Campeonato Baiano 2023,Betsafe,4.2,Betsafe,3.2,10Bet,2.0,15,3.91,3.01,1.94,2023-01-12 23:15:00,2023-01-12 13:05:23.098680,https://www.betexplorer.com/soccer/brazil/campeonato-baiano/bahia-de-feira-vitoria/jVb19U54/,0.1728417938876061,0.0967470929795826,0.0390603928003071,3.9,3.0,1.95
Gremio Anapolis - Atletico GO,Brazil:Campeonato Goiano 2023,Unibet,7.8,Betfair,3.6,Betsafe,1.53,16,6.9,3.49,1.48,2023-01-12 23:30:00,2023-01-12 13:05:27.347770,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/gremio-anapolis-atletico-go/pxWFk84L/,0.6210256972675662,0.0975170925188674,0.0393064880140671,6.875,3.5,1.47
Flamengo RJ U20 - Avai U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,1.81,Betway,3.6,Betfair Exchange,4.61,15,1.75,3.41,4.0,2023-01-12 23:30:00,2023-01-12 13:05:31.746839,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/flamengo-rj-avai/Whzxyyro/,0.029195563916132,0.0959017354229988,0.2292285197913084,1.75,3.4,4.0
Atletico GO U20 - Juazeirense U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,1.61,Unibet,4.2,1xBet,5.3,12,1.55,3.81,4.93,2023-01-12 23:30:00,2023-01-12 13:05:36.080784,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/atletico-go-juazeirense/SxTU2oSn/,0.0290245455162392,0.1942565470212164,0.2349645363311946,1.55,3.775,5.0
Nacional de Patos - Treze PB,Brazil:Campeonato Paraibano 2023,Betsson,2.25,Betfair,3.25,1xBet,4.5,11,1.81,3.1,4.16,2023-01-13 00:00:00,2023-01-12 13:05:40.342170,https://www.betexplorer.com/soccer/brazil/campeonato-paraibano/nacional-pb-treze-pb/298RbTrc/,0.124065739397739,0.0707650500437349,0.3368576508305502,1.82,3.1,4.2
Santa Cruz - Afogados da Ingazeira,Brazil:Campeonato Pernambucano 2023,Pinnacle,1.62,Betfair Exchange,3.76,Betfair Exchange,5.56,15,1.57,3.61,5.08,2023-01-13 00:00:00,2023-01-12 13:05:44.512557,https://www.betexplorer.com/soccer/brazil/campeonato-pernambucano/santa-cruz-afogados-da-ingazeira/4MjvCVW8/,0.0282337184434296,0.1128083076981225,0.287372331902111,1.57,3.6,5.0
Goias - Aparecidense,Brazil:Campeonato Goiano 2023,Betsafe,1.63,Betsafe,3.5,Pinnacle,6.13,15,1.57,3.38,5.71,2023-01-13 00:30:00,2023-01-12 13:05:48.773209,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/goias-aparecidense/6oXBjlkF/,0.0386313467585709,0.1252920398033939,0.8000999937507811,1.57,3.35,5.6
Campinense - Sao Paulo Crystal,Brazil:Campeonato Paraibano 2023,Unibet,1.28,Betsafe,5.0,1xBet,14.0,14,1.23,4.78,11.83,2023-01-13 00:30:00,2023-01-12 13:05:53.184858,https://www.betexplorer.com/soccer/brazil/campeonato-paraibano/campinense-sao-paulo-crystal/EgFqzp6d/,0.0195133090676397,0.2406356052322568,1.6349211090957976,1.22,4.8,12.25
Al Sailiya - Al Ahli Doha,Qatar:QSL 2022/2023,Pinnacle,2.38,Pinnacle,3.78,1xBet,2.9,16,2.2,3.51,2.78,2023-01-12 14:15:00,2023-01-12 13:30:35.068024,https://www.betexplorer.com/soccer/qatar/qsl/al-sailiya-al-ahli/On5bE85B/,0.0619374684661877,0.1210767662821126,0.0774489078898684,2.2,3.5,2.8
Al Wakra - Al Arabi,Qatar:QSL 2022/2023,Betfair,2.75,Pinnacle,3.56,Pinnacle,2.55,16,2.64,3.36,2.37,2023-01-12 14:15:00,2023-01-12 13:30:39.863412,https://www.betexplorer.com/soccer/qatar/qsl/al-wakra-al-arabi/xW6jGUza/,0.0534438958160799,0.0924819802267807,0.074226567570738,2.64,3.35,2.37
Cruzeiro U20 - Parauapebas U20,Brazil:Copa Sao Paulo de juniores 2023,William Hill,1.14,Betway,11.0,1xBet,27.0,16,1.06,9.05,20.37,2023-01-12 14:30:00,2023-01-12 13:30:44.670881,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/cruzeiro-esporte-clube-parauapebas/0QXTexKA/,0.0265832027165024,1.185322565099194,4.163450842350209,1.06,9.25,21.0
Maccabi Yavne - Bnei Eilat,Israel:Liga Alef South 2022/2023,Betway,1.36,Betfair Exchange,5.09,Betfair Exchange,8.79,10,1.32,4.56,7.34,2023-01-12 14:30:00,2023-01-12 13:30:50.065374,https://www.betexplorer.com/soccer/israel/liga-alef-south/maccabi-yavne-bnei-eilat/hhMmm0A2/,0.0242441287279575,0.2333428569485016,0.7574408667788308,1.32,4.55,7.25
Doxa - Achnas,Cyprus:Cyprus Cup 2022/2023,Interwetten,2.1,Unibet,3.5,Betsafe,3.5,14,2.03,3.15,3.39,2023-01-12 15:00:00,2023-01-12 13:31:01.749130,https://www.betexplorer.com/soccer/cyprus/cyprus-cup/doxa-achnas/CzhGBYmP/,0.0593045779601622,0.1284330757439646,0.0824387884806287,2.05,3.1,3.39
Hyderabad - Chennaiyin,India:ISL 2022/2023,188BET,1.73,Betway,4.2,Unibet,5.05,15,1.65,3.93,4.31,2023-01-12 15:00:00,2023-01-12 13:31:06.402238,https://www.betexplorer.com/soccer/india/isl/hyderabad-chennaiyin-fc/GOKoHHpk/,0.0394912499615979,0.1519771654674787,0.3324109787951195,1.65,3.9,4.33
Hapoel Kfar Shalem - Ironi Modiin,Israel:Liga Alef South 2022/2023,Betfair Exchange,1.38,Betfair Exchange,5.37,Pinnacle,7.33,10,1.32,4.9,6.48,2023-01-12 15:00:00,2023-01-12 13:31:10.667970,https://www.betexplorer.com/soccer/israel/liga-alef-south/hapoel-kfar-shalem-ironi-modiin/ADSUWvQL/,0.031640339933558,0.2148280966519769,0.5680424475531931,1.3250000000000002,4.975,6.5
Iraq - Yemen,Asia:Gulf Cup of Nations 2023,Interwetten,1.15,ComeOn,8.25,Betfair Exchange,30.45,17,1.12,7.07,19.48,2023-01-12 16:00:00,2023-01-12 13:31:28.583031,https://www.betexplorer.com/soccer/asia/gulf-cup-of-nations/iraq-yemen/CUYRODjS/,0.0181901718777249,0.7416456264915998,4.317529845940643,1.12,7.0,20.0
Saudi Arabia - Oman,Asia:Gulf Cup of Nations 2023,Pinnacle,3.3,1xBet,2.82,Betfair Exchange,2.73,17,2.99,2.7,2.56,2023-01-12 16:00:00,2023-01-12 13:31:33.219252,https://www.betexplorer.com/soccer/asia/gulf-cup-of-nations/saudi-arabia-oman/hOGfKXbq/,0.1250029411418692,0.0762831413030351,0.0829111856499613,3.0,2.7,2.55
Bahrain SC - Al-Muharraq,Bahrain:Bahrain Cup 2022/2023,BetVictor,6.5,Betway,4.0,1xBet,1.57,0,,,,2023-01-12 16:00:00,2023-01-12 13:31:37.997478,https://www.betexplorer.com/soccer/bahrain/bahrain-cup/bahrain-sc-al-muharraq/UqAycMjR/,0.4093409336970834,0.1277385723152675,0.0484325746343748,6.0,3.85,1.47
Ghazl El Mahallah - Enppi,Egypt:Premier League 2022/2023,Pinnacle,3.3,Betsafe,2.8,Pinnacle,2.67,17,3.04,2.71,2.54,2023-01-12 16:00:00,2023-01-12 13:31:49.374541,https://www.betexplorer.com/soccer/egypt/premier-league/ghazl-el-mahallah-enppi/KtuGHKXK/,0.1099966577032335,0.0663214099048316,0.0730984428899903,3.0,2.7,2.51
Great Olympics - Bibiani Gold Stars,Ghana:Premier League 2022/2023,BetVictor,2.05,Betway,2.88,William Hill,4.75,7,1.93,2.82,4.29,2023-01-12 16:00:00,2023-01-12 13:31:57.065583,https://www.betexplorer.com/soccer/ghana/premier-league/great-olympics-bibiani-gold-stars/bHBHrojI/,0.0882097068408708,0.0485504156227612,0.2877912603325708,1.94,2.8,4.3
Atlas U20 - Mazatlan U20,Mexico:Liga MX U20 2022/2023,Pinnacle,1.7,Unibet,3.7,Betfair Exchange,5.09,13,1.62,3.56,4.64,2023-01-12 16:00:00,2023-01-12 13:32:05.095570,https://www.betexplorer.com/soccer/mexico/liga-mx-u20/atlas-mazatlan/dbdFfyji/,0.0453617934796708,0.1083323471355506,0.2870428360778052,1.62,3.6,4.66
Goias U20 - Porto Vitoria U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.72,Pinnacle,3.87,Pinnacle,4.99,16,1.61,3.69,4.52,2023-01-12 16:45:00,2023-01-12 13:32:16.358117,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/goias-porto-vitoria/pGb5xlJk/,0.0446420952315934,0.105985454976929,0.2211023518644701,1.6150000000000002,3.7,4.5
Gremio U20 - Picos U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.21,Unibet,7.5,1xBet,15.0,14,1.15,6.73,11.81,2023-01-12 16:45:00,2023-01-12 13:32:21.194488,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/gremio-picos/4bvLcbkb/,0.0243975018237133,0.4303298845348873,2.318492326203964,1.15,6.75,12.0
Sport Recife U20 - Zumbi U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair,1.3,Pinnacle,5.92,Pinnacle,14.59,15,1.22,5.37,10.69,2023-01-12 16:45:00,2023-01-12 13:32:26.020352,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/sport-recife-zumbi/vHWXfdZG/,0.0408598067729622,0.3957668866535306,1.9395318531861776,1.22,5.5,11.0
Esperance Tunis - Etoile Sahel,Tunisia:Ligue Professionnelle 1 2022/2023,William Hill,1.91,Betfair Exchange,3.04,Betfair Exchange,5.28,13,1.85,2.92,4.48,2023-01-12 17:00:00,2023-01-12 13:32:34.553336,https://www.betexplorer.com/soccer/tunisia/ligue-professionnelle-1/esperance-tunis-etoile-sahel/tfvWNdMD/,0.0393141755045733,0.0825287162809953,0.2784898443509088,1.86,2.93,4.5
East End Lions - Old Edwardians,Sierra Leone:Premier League 2022/2023,1xBet,2.12,1xBet,2.75,1xBet,4.16,1,2.12,2.75,4.16,2023-01-12 17:15:00,2023-01-12 13:32:42.428525,https://www.betexplorer.com/soccer/sierra-leone/premier-league/east-end-lions-old-edwardians/f7Fbvthe/,,,,2.12,2.75,4.16
Al Ahly - Al Masry,Egypt:Premier League 2022/2023,1xBet,1.61,Pinnacle,3.96,Betfair Exchange,6.7,17,1.56,3.74,5.47,2023-01-12 18:00:00,2023-01-12 13:32:46.912190,https://www.betexplorer.com/soccer/egypt/premier-league/al-ahly-al-masry/bXwKGvmR/,0.0308339957533506,0.1246229607774633,0.513102586921838,1.55,3.75,5.5
Fiorentina - Sampdoria,Italy:Coppa Italia 2022/2023,10Bet,1.51,Pinnacle,4.54,Betfair Exchange,7.27,18,1.48,4.32,6.56,2023-01-12 18:00:00,2023-01-12 13:32:52.559807,https://www.betexplorer.com/soccer/italy/coppa-italia/fiorentina-sampdoria/UocoRTk8/,0.0198441641213028,0.1343198796357393,0.3474256397610842,1.48,4.33,6.5
Leiknir - Fram,Iceland:Reykjavik Cup 2023,BetVictor,9.5,Pinnacle,7.81,Pinnacle,1.29,14,7.34,6.66,1.22,2023-01-12 18:30:00,2023-01-12 13:33:01.978498,https://www.betexplorer.com/soccer/iceland/reykjavik-cup/leiknir-reykjavik-fram/xp8lXJ0a/,1.1715179408418317,0.5188155007413751,0.0300475813145941,7.0,6.7,1.22
Valur - Fjolnir,Iceland:Reykjavik Cup 2023,10Bet,1.18,Betfair Exchange,8.98,BetVictor,15.0,15,1.13,7.5,11.55,2023-01-12 18:30:00,2023-01-12 13:33:06.580729,https://www.betexplorer.com/soccer/iceland/reykjavik-cup/valur-fjolnir/8A3pYaog/,0.0279965984328368,0.7336036298399059,2.35450469970913,1.13,7.59,11.0
Heracles - G.A. Eagles,Netherlands:KNVB Beker 2022/2023,bet365,2.38,Pinnacle,3.58,888sport,3.05,18,2.27,3.44,2.89,2023-01-12 18:45:00,2023-01-12 13:33:11.428052,https://www.betexplorer.com/soccer/netherlands/knvb-beker/heracles-g-a-eagles/tpVeOgL9/,0.0604449730849623,0.092099690233879,0.0943588616465981,2.3,3.45,2.89
Belo Jardim - Retro,Brazil:Campeonato Pernambucano 2023,Betfair,8.5,Betsafe,4.33,Pinnacle,1.45,16,7.16,4.02,1.39,2023-01-12 19:00:00,2023-01-12 13:33:15.768124,https://www.betexplorer.com/soccer/brazil/campeonato-pernambucano/belo-jardim-retro/O8CqZeZc/,0.589593080013665,0.1987366347707438,0.0404505871403617,7.25,4.0,1.4
Coritiba U20 - Vitoria da Conquista U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.42,Betfair Exchange,4.61,Pinnacle,7.4,14,1.37,4.28,6.65,2023-01-12 19:00:00,2023-01-12 13:33:21.253036,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/coritiba-vitoria-da-conquista/vTfeaBQ2/,0.0295385760071041,0.1719778288802764,0.5764503924407155,1.375,4.275,6.75
Fluminense U20 - AC Guaratingueta U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,1.11,Betfair,9.0,1xBet,23.0,10,1.09,8.26,18.9,2023-01-12 19:00:00,2023-01-12 13:33:26.130340,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/fluminense-ac-guaratingueta/SvlAy8Ye/,0.013984117975602,2.371811543946947,6.1233356922514055,1.085,8.375,18.5
Novorizontino U20 - Flamengo SP U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,2.33,Betway,3.4,Pinnacle,3.0,13,2.21,3.21,2.88,2023-01-12 19:00:00,2023-01-12 13:33:30.744734,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/novorizontino-flamengo-sp/QP6DzSm2/,0.0608276253029822,0.1426803851539947,0.0851318735693976,2.2,3.24,2.9
Tanabi U20 - Chapecoense-SC U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,2.63,bwin,3.25,Pinnacle,3.03,14,2.42,3.17,2.6,2023-01-12 19:00:00,2023-01-12 13:33:35.682156,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/tanabi-chapecoense-sc/zNl6tcKN/,0.1356870996483785,0.0792686349290593,0.1640574142330518,2.455,3.2,2.565
King Faisal - Hearts of Oak,Ghana:Premier League 2022/2023,BetVictor,4.2,bet-at-home,3.25,Interwetten,1.83,7,4.09,3.21,1.81,2023-01-12 19:00:00,2023-01-12 13:33:40.497123,https://www.betexplorer.com/soccer/ghana/premier-league/king-faisal-hearts-of-oak/p8WXpyXo/,0.0932227235735804,0.0345032779671177,0.0121498579258791,4.1,3.2,1.8
Ipora - Morrinhos,Brazil:Campeonato Goiano 2023,Betsafe,2.0,Pinnacle,3.06,1xBet,4.2,16,1.93,2.97,3.98,2023-01-12 19:30:00,2023-01-12 13:33:48.562171,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/ipora-morrinhos/bLT3hAK2/,0.0387943294825416,0.0806613290245084,0.4383220847732862,1.925,3.0,4.0
Sao Jose MA - Maranhao,Brazil:Campeonato Maranhense 2023,BetVictor,7.0,1xBet,4.14,Betsafe,1.8,11,5.37,3.91,1.48,2023-01-12 19:30:00,2023-01-12 13:33:53.561372,https://www.betexplorer.com/soccer/brazil/campeonato-maranhense/sao-jose-ribamar-ec-maranhao/fiVP7Ll9/,0.9001062208379682,0.1251899655424805,0.1232526218431429,5.5,3.85,1.49
Blauw Geel - Utrecht,Netherlands:KNVB Beker 2022/2023,William Hill,21.0,Betsafe,9.5,Interwetten,1.15,17,16.95,8.69,1.11,2023-01-12 20:00:00,2023-01-12 13:33:58.831868,https://www.betexplorer.com/soccer/netherlands/knvb-beker/blauw-geel-utrecht/p6DPL0aB/,2.225891757846068,0.6344364103860445,0.0203823741617748,17.0,8.5,1.11
Groningen - Spakenburg,Netherlands:KNVB Beker 2022/2023,bet365,1.33,1xBet,5.55,BetVictor,11.0,18,1.29,5.23,8.92,2023-01-12 20:00:00,2023-01-12 13:34:03.983223,https://www.betexplorer.com/soccer/netherlands/knvb-beker/groningen-spakenburg/YTU12Cbj/,0.0246080384337223,0.2433622061838954,0.9288766143605308,1.29,5.25,9.0
Urk - Katwijk,Netherlands:KNVB Beker 2022/2023,bet365,23.0,bet365,10.0,10Bet,1.15,16,17.03,9.06,1.11,2023-01-12 20:00:00,2023-01-12 13:34:09.360588,https://www.betexplorer.com/soccer/netherlands/knvb-beker/urk-katwijk/WEm51WDd/,4.893063292289703,0.6303692895251723,0.0229289182936667,17.0,8.98,1.1
Betis - Barcelona,Spain:Super Cup 2023,Betfair Exchange,7.46,1xBet,5.0,1xBet,1.47,18,6.83,4.75,1.44,2023-01-12 20:00:00,2023-01-12 13:34:14.361646,https://www.betexplorer.com/soccer/spain/super-cup/betis-barcelona/YLr8vbJA/,0.3050066965942227,0.1622563532901148,0.0197036873228755,6.95,4.73,1.44
Madrid C. W - Athletic Bilbao W,Spain:Copa de la Reina Women 2022/2023,Interwetten,1.63,Pinnacle,4.03,Betfair Exchange,5.09,13,1.59,3.88,4.43,2023-01-12 20:00:00,2023-01-12 13:34:19.130318,https://www.betexplorer.com/soccer/spain/copa-de-la-reina-women/madrid-cff-athletic-bilbao/df4yjmCr/,0.0226738299389971,0.1026195363016674,0.2986078811194819,1.58,3.85,4.4
Royale Union SG - Gent,Belgium:Belgian Cup 2022/2023,Betsafe,2.15,Pinnacle,3.5,Pinnacle,3.58,18,2.09,3.37,3.28,2023-01-12 20:45:00,2023-01-12 13:34:24.059864,https://www.betexplorer.com/soccer/belgium/belgian-cup/royale-union-sg-gent/O0zJU7GG/,0.0425993648116136,0.0969872978678776,0.1282116815821306,2.1,3.4,3.3
Vitoria Setubal - Casa Pia,Portugal:Taça de Portugal 2022/2023,BetVictor,5.75,ComeOn,3.7,1xBet,1.75,17,5.0,3.5,1.68,2023-01-12 20:45:00,2023-01-12 13:34:29.561063,https://www.betexplorer.com/soccer/portugal/taca-de-portugal/vitoria-setubal-casa-pia/OprDsLGf/,0.3440383965499398,0.1191760931414962,0.0372283186891148,5.0,3.5,1.69
Fulham - Chelsea,England:Premier League 2022/2023,Pinnacle,4.18,Unibet,3.8,10Bet,2.0,18,3.99,3.56,1.95,2023-01-12 21:00:00,2023-01-12 13:34:34.810699,https://www.betexplorer.com/soccer/england/premier-league/fulham-chelsea/fRc3vCHs/,0.1207398218284397,0.1029134416419363,0.0281916874597826,4.0,3.56,1.95
AS Roma - Genoa,Italy:Coppa Italia 2022/2023,188BET,1.53,Betfair Exchange,4.23,William Hill,7.5,17,1.5,4.05,6.72,2023-01-12 21:00:00,2023-01-12 13:34:40.092778,https://www.betexplorer.com/soccer/italy/coppa-italia/as-roma-genoa/p6BlsR0l/,0.0208088090948932,0.1167940481069247,0.4093630473982274,1.5,4.074999999999999,6.9
Feyenoord - Zwolle,Netherlands:KNVB Beker 2022/2023,Interwetten,1.35,bet365,6.5,1xBet,9.8,17,1.3,5.42,8.32,2023-01-12 21:00:00,2023-01-12 13:34:45.462884,https://www.betexplorer.com/soccer/netherlands/knvb-beker/feyenoord-zwolle/YsAzHBDq/,0.0294169929993564,0.4182757166790808,0.8049203265082475,1.3,5.5,8.375
Athletico-PR U20 - Guarani U20,Brazil:Copa Sao Paulo de juniores 2023,Betsafe,1.8,Unibet,3.8,Betfair Exchange,4.33,15,1.73,3.57,3.92,2023-01-12 21:15:00,2023-01-12 13:34:50.564134,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/athletico-pr-guarani/AyuHbvzh/,0.0488242718717804,0.1262650273941962,0.2369287616462764,1.75,3.6,4.0
Palmeiras U20 - Sampaio Correa U20,Brazil:Copa Sao Paulo de juniores 2023,10Bet,1.11,1xBet,9.0,Betsafe,26.0,14,1.08,8.1,20.02,2023-01-12 21:15:00,2023-01-12 13:34:55.710185,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/palmeiras-sampaio-correa/YFTQ3RCt/,0.016391501416323,1.9499198349258775,6.359714555761856,1.0750000000000002,8.0,19.25
Cordino EC - Moto Club,Brazil:Campeonato Maranhense 2023,Interwetten,3.55,Pinnacle,3.05,Pinnacle,2.77,9,2.59,2.97,2.51,2023-01-12 23:00:00,2023-01-12 13:35:07.775223,https://www.betexplorer.com/soccer/brazil/campeonato-maranhense/cordino-ec-moto-club/0UVL81Z2/,0.3926089889213162,0.0498178500320736,0.2291763909782554,2.6,2.95,2.5
