Time_scraped,Gametime,Country,League,Match,bookie_home,highest_odd_home,bookie_draw,highest_odd_draw,bookie_away,highest_odd_away,TotalBookies,average_odd_home,average_odd_draw,average_odd_away,std_home,std_draw,std_away,median_home,median_draw,median_away,url
2023-01-17 16:54:30.808511,2023-01-17 20:45:00,England,National League,Torquay - Bromley,10x10bet,2.95,BetInAsia,3.86,Betsafe,2.35,28,2.82,3.86,2.27,0.0767981717469463,0.1330772945566997,0.0467011230909833,2.8,3.55,2.25,/soccer/england/national-league/torquay-bromley-pnX8veWK/
2023-01-17 16:54:35.620562,2023-01-17 20:45:00,England,National League,Wealdstone - Oldham,Marsbet,2.43,Marathonbet,3.45,10x10bet,3.12,30,2.32,3.36,2.97,0.0438697567300704,0.0907921925179815,0.158150420661962,2.35,3.3,2.8,/soccer/england/national-league/wealdstone-oldham-OxWCwFoR/
2023-01-17 16:54:40.260257,2023-01-17 20:45:00,England,National League North,AFC Fylde - Buxton,Unibet,1.36,BetInAsia,5.6,10x10bet,9.5,27,1.29,4.96,8.62,0.0232420318366477,0.2471189269569546,0.7314416304193812,1.29,5.0,8.7,/soccer/england/national-league-north/afc-fylde-buxton-pAyve6Vb/
2023-01-17 16:54:44.401507,2023-01-17 20:45:00,England,National League North,Banbury - Curzon Ashton,GGBET,2.05,10x10bet,3.76,10x10bet,4.3,24,1.99,3.35,3.38,0.0792148975887742,0.1222354001734176,0.3035473146351688,1.905,3.45,3.6,/soccer/england/national-league-north/banbury-curzon-ashton-vgCI63UA/
2023-01-17 16:54:48.600751,2023-01-17 20:45:00,England,National League North,Farsley - Leamington,10x10bet,2.27,188BET,3.4,10x10bet,3.41,25,2.14,3.18,3.32,0.0594965545220897,0.0789268015315456,0.0910173609812985,2.15,3.2,3.2,/soccer/england/national-league-north/farsley-leamington-tKXbnZrd/
2023-01-17 16:54:53.322247,2023-01-17 20:45:00,England,National League North,Southport - Boston Utd,Betsafe,2.3,10x10bet,3.5,10x10bet,3.11,27,2.22,3.35,3.0,0.0597525762655499,0.0968105924438428,0.0934141331616818,2.2,3.29,2.95,/soccer/england/national-league-north/southport-boston-united-6LJBrZcR/
2023-01-17 16:54:57.596143,2023-01-17 20:45:00,England,National League North,AFC Telford - Kettering,10x10bet,1.82,Betway,3.6,10x10bet,4.6,27,1.76,3.43,4.28,0.027236705645704,0.0860232526704263,0.1830678961351117,1.75,3.4,4.33,/soccer/england/national-league-north/telford-kettering-bJbjyij1/
2023-01-17 16:55:02.575804,2023-01-17 20:45:00,England,National League North,Brackley Town - King’S Lynn,10x10bet,2.23,10x10bet,3.3,10x10bet,3.4,26,2.15,3.18,3.18,0.0503082215921346,0.0904500581412277,0.1087938172625457,2.15,3.17,3.2,/soccer/england/national-league-north/brackley-king-s-lynn-QVZpcYCK/
2023-01-17 16:55:08.484458,2023-01-17 20:45:00,England,National League North,Peterborough Sports - Gloucester,Interwetten,2.15,10x10bet,3.51,10x10bet,3.57,27,2.01,3.36,3.39,0.0554913208898608,0.0841515387944955,0.1580809120670333,2.02,3.31,3.36,/soccer/england/national-league-north/peterborough-sports-gloucester-city-WWITlAK0/
2023-01-17 16:55:13.287378,2023-01-17 20:45:00,England,National League South,Taunton - Eastbourne Boro,Betsafe,2.7,Betfair,3.75,Betway,3.0,22,2.3,3.45,2.8,0.1905646242959534,0.1416315788665487,0.2104147812424052,2.33,3.275,2.75,/soccer/england/national-league-south/taunton-town-eastbourne-borough-rPsInHZ1/
2023-01-17 16:55:17.721951,2023-01-17 20:45:00,England,National League South,Farnborough - Slough,10x10bet,1.69,GGBET,4.2,Betfred,5.5,27,1.58,3.89,5.02,0.0571859527870185,0.1217206318111469,0.3685220547010686,1.55,3.82,5.15,/soccer/england/national-league-south/farnborough-slough-town-8674ht7G/
2023-01-17 16:55:22.106706,2023-01-17 20:45:00,England,National League South,Chippenham - Welling,bet-at-home,2.1,10x10bet,3.64,Betway,3.75,27,1.93,3.4,3.73,0.0762944983606927,0.1074980460472563,0.2543568235569596,2.03,3.38,3.4,/soccer/england/national-league-south/chippenham-town-welling-bDe0ryep/
2023-01-17 16:55:26.572941,2023-01-17 20:45:00,England,National League South,Ebbsfleet - Chelmsford,10x10bet,1.58,10x10bet,4.33,10x10bet,5.5,27,1.54,4.04,5.03,0.0255850607987711,0.142231866956924,0.2399559859046398,1.54,4.0,5.0,/soccer/england/national-league-south/ebbsfleet-chelmsford-nZye4IH3/
2023-01-17 16:55:30.450280,2023-01-17 20:45:00,England,National League South,Bath - Dulwich Hamlet,Betsafe,2.45,10x10bet,3.59,Betfair,3.25,28,2.13,3.48,3.1,0.125642735320334,0.1023767302562412,0.1799103376458305,2.13,3.395,3.0,/soccer/england/national-league-south/bath-city-dulwich-hamlet-QuPMIHWd/
2023-01-17 16:55:34.858813,2023-01-17 20:45:00,England,National League South,Hampton & Richmond - Cheshunt,Dafabet,1.92,10x10bet,3.62,10x10bet,4.4,27,1.79,3.45,4.13,0.0476872527419442,0.1119094774295097,0.246914012345301,1.8,3.41,4.05,/soccer/england/national-league-south/hampton-richmond-cheshunt-YTEEfN6S/
2023-01-17 16:56:03.558226,2023-01-17 20:45:00,England,National League South,Hungerford - St. Albans,10x10bet,4.2,10x10bet,3.63,10x10bet,1.87,27,3.94,3.49,1.82,0.1762433783013187,0.095490934221624,0.0325757532256237,3.94,3.5,1.81,/soccer/england/national-league-south/hungerford-st-albans-U9XHkYK0/
2023-01-17 16:56:07.939650,2023-01-17 20:45:00,England,NPL Premier Division,Matlock - South Shields,10x10bet,3.08,10x10bet,3.63,10x10bet,2.25,25,2.92,3.4,2.19,0.0988768931550744,0.0973767939500988,0.0503650672589643,2.92,3.4,2.15,/soccer/england/npl-premier-division/matlock-south-shields-QoziYkID/
2023-01-17 16:56:12.076004,2023-01-17 20:45:00,England,NPL Premier Division,Guiseley - Lancaster,10x10bet,1.96,10x10bet,3.67,William Hill,3.9,25,1.9,3.48,3.62,0.0343487991056455,0.0952890339965727,0.1588538951363799,1.88,3.45,3.6,/soccer/england/npl-premier-division/guiseley-lancaster-QT0ArecI/
2023-01-17 16:56:16.302414,2023-01-17 20:45:00,England,NPL Premier Division,Marske - Liversedge,William Hill,1.91,10x10bet,3.91,10x10bet,4.1,25,1.79,3.72,3.79,0.0361419423938448,0.1215328762105135,0.1637539617841351,1.79,3.7,3.75,/soccer/england/npl-premier-division/marske-united-liversedge-6Pwc6bkP/
2023-01-17 16:56:20.477037,2023-01-17 20:45:00,England,NPL Premier Division,Atherton - Warrington,10x10bet,3.3,10x10bet,3.51,10x10bet,2.19,25,3.11,3.3,2.11,0.1281898591933074,0.0936085466183509,0.0357905015332281,3.12,3.3,2.1,/soccer/england/npl-premier-division/atherton-collieries-warrington-town-bcVJFaO7/
2023-01-17 16:56:24.740171,2023-01-17 20:45:00,England,Southern League Central Division,Needham Market - Barwell,10x10bet,1.89,10x10bet,4.2,1xBet,3.76,19,1.82,3.86,3.53,0.0307883490572834,0.1590379665119111,0.1492548435068333,1.81,3.8,3.5,/soccer/england/southern-league-central-division/needham-market-barwell-Qeot77F7/
2023-01-17 16:56:28.863285,2023-01-17 20:45:00,England,Southern League Central Division,Hednesford - Ilkeston,10x10bet,3.18,10x10bet,3.72,10x10bet,2.17,22,2.99,3.54,2.1,0.096148989069951,0.0808695000173604,0.0352587835607217,2.99,3.505,2.1,/soccer/england/southern-league-central-division/hednesford-ilkeston-n3yaJy5U/
2023-01-17 16:56:33.376966,2023-01-17 20:45:00,England,Southern League Central Division,Nuneaton - Basford,Dafabet,2.02,10x10bet,3.91,10x10bet,4.2,27,1.74,3.73,3.95,0.0977904032252805,0.1636576104037716,0.2854198169001001,1.75,3.67,3.9,/soccer/england/southern-league-central-division/nuneaton-basford-utd-KAYbld44/
2023-01-17 16:56:38.011454,2023-01-17 20:45:00,England,Southern League Central Division,Alvechurch - Coalville,10x10bet,3.39,10x10bet,3.81,10x10bet,2.05,17,3.25,3.65,1.98,0.0979725263375147,0.1001452232707313,0.0319493543858829,3.2,3.6,1.97,/soccer/england/southern-league-central-division/alvechurch-coalville-town-pYaWBBJP/
2023-01-17 16:56:44.801088,2023-01-17 20:45:00,England,Southern League South Division,Poole - Plymouth Parkway,10x10bet,1.78,10x10bet,4.6,1xBet,3.88,22,1.73,4.17,3.61,0.0249627822140836,0.2047211366753635,0.1553002956152428,1.72,4.175000000000001,3.6,/soccer/england/southern-league-south-division/poole-town-plymouth-parkway-rZ8wTCQR/
2023-01-17 16:56:49.303502,2023-01-17 20:45:00,England,Southern League South Division,Winchester - Harrow,Betfred,2.38,GGBET,3.58,Betsafe,2.75,14,2.31,3.32,2.7,0.0365683592462005,0.1152282561718616,0.053375833406484,2.3,3.3,2.63,/soccer/england/southern-league-south-division/winchester-city-harrow-borough-IoQYTMo2/
2023-01-17 16:56:54.066614,2023-01-17 20:45:00,Northern Ireland,NIFL Championship,Ballyclare - Annagh,10x10bet,3.95,10x10bet,3.8,Marsbet,1.91,23,3.7,3.61,1.83,0.154815580269364,0.1363596379089561,0.030465822680617,3.68,3.6,1.83,/soccer/northern-ireland/nifl-championship/ballyclare-annagh-CnYHLdvO/
2023-01-17 16:56:58.217309,2023-01-17 20:45:00,Scotland,Challenge Cup,Dundee FC - Dunfermline,10x10bet,1.79,bet365,4.0,10x10bet,4.4,29,1.74,3.71,4.17,0.0325893995881673,0.1232139946033394,0.1381876922441094,1.73,3.65,4.16,/soccer/scotland/challenge-cup/dundee-fc-dunfermline-p4AeC4d4/
2023-01-17 16:57:02.860742,2023-01-17 20:45:00,Wales,Cymru North,Colwyn Bay - Gresford,Betsafe,1.12,10x10bet,10.0,10x10bet,21.0,23,1.08,9.05,17.83,0.0206052097583874,0.8717173368196306,2.3659375502099342,1.09,8.59,17.0,/soccer/wales/cymru-north/colwyn-bay-gresford-dAImxiCn/
2023-01-17 16:57:07.567308,2023-01-17 20:45:00,Wales,Cymru North,Porthmadog - Buckley,10x10bet,2.53,10x10bet,3.75,Marsbet,2.75,23,2.37,3.56,2.55,0.0757495625022459,0.1185498387692355,0.0695951022764502,2.38,3.53,2.55,/soccer/wales/cymru-north/porthmadog-buckley-IqZsnSuB/
2023-01-17 16:57:12.246311,2023-01-17 21:00:00,England,FA Cup,West Brom - Chesterfield,BC.Game,1.46,bet365,5.0,BetInAsia,7.6,30,1.44,4.71,6.67,0.0194250697124446,0.2164945470188311,0.3591279561505743,1.44,4.75,6.6,/soccer/england/fa-cup/west-brom-chesterfield-bZjGIDqM/
2023-01-17 16:57:17.167554,2023-01-17 21:00:00,England,Isthmian League Premier Division,Brightlingsea - Bognor Regis,10x10bet,4.4,Betsafe,4.33,10x10bet,1.76,24,3.98,3.97,1.7,0.2428762830926249,0.1767040054881483,0.030092450142113,4.05,3.95,1.6949999999999998,/soccer/england/isthmian-league-premier-division/brightlingsea-bognor-regis-zPwateog/
2023-01-17 16:57:22.457827,2023-01-17 21:00:00,Italy,Coppa Italia,Napoli - Cremonese,BC.Game,1.3,BC.Game,6.2,Betfair,12.0,30,1.27,5.68,10.74,0.0182726267648876,0.2880333699803241,0.8024725678938952,1.27,5.75,11.0,/soccer/italy/coppa-italia/napoli-cremonese-dvMhCnp9/
2023-01-17 16:57:27.232965,2023-01-17 21:00:00,Spain,Copa del Rey,Alaves - Sevilla,GGBET,4.79,Marsbet,3.55,Betsafe,1.92,30,4.42,3.38,1.87,0.1835771106525961,0.0786278152649133,0.029403325586667,4.42,3.4,1.86,/soccer/spain/copa-del-rey/alaves-sevilla-0lz6kIZB/
2023-01-17 16:57:32.159007,2023-01-17 21:15:00,Brazil,Copa Sao Paulo de juniores,America MG U20 - RB Bragantino U20,10x10bet,1.89,10x10bet,3.92,10x10bet,3.86,24,1.83,3.63,3.59,0.0415310292298287,0.1202312586458095,0.1581204709496317,1.83,3.6,3.62,/soccer/brazil/copa-sao-paulo-de-juniores/america-mg-bragantino-jy0Bh9SB/
2023-01-17 16:57:36.479949,2023-01-17 23:30:00,Brazil,Campeonato Alagoano,CSA - ASA,Unibet,2.16,10x10bet,3.21,10x10bet,4.1,21,1.99,3.06,3.66,0.059051459168525,0.0734414787000561,0.2550318996542782,1.97,3.04,3.65,/soccer/brazil/campeonato-alagoano/csa-asa-MXVrj1Mt/
2023-01-17 16:57:41.096865,2023-01-17 23:30:00,Brazil,Campeonato Paulista,Mirassol - Inter De Limeira,10x10bet,1.58,10x10bet,3.9,BetVictor,7.0,29,1.53,3.69,6.25,0.0230028690760799,0.1230102032638571,0.2964691143959608,1.53,3.7,6.25,/soccer/brazil/campeonato-paulista/mirassol-internacional-de-limeira-6u82j61e/
2023-01-17 16:57:46.004945,2023-01-17 23:30:00,Brazil,Copa Sao Paulo de juniores,Ibrachina U20 - Fortaleza U20,1xBet,2.8,Betway,3.4,10x10bet,2.69,23,2.54,3.2,2.55,0.1480369340314406,0.1158579405213666,0.1111768971390501,2.55,3.25,2.56,/soccer/brazil/copa-sao-paulo-de-juniores/ibrachina-fortaleza-KrYn8QjP/
2023-01-17 16:57:50.552166,2023-01-18 00:00:00,Brazil,Campeonato Paranaense,Maringa FC - Rio Branco PR,10x10bet,1.41,1xBet,4.6,Betfair,9.5,25,1.35,4.2,8.25,0.0287443907571546,0.1810078451338505,0.6107367354269759,1.35,4.1,8.3,/soccer/brazil/campeonato-paranaense/maringa-fc-rio-branco-pr-fmNvtNct/
2023-01-17 16:57:54.580059,2023-01-18 00:00:00,Brazil,Campeonato Paulista A2,Ponte Preta - Sao Caetano,10x10bet,1.43,10x10bet,4.6,BetVictor,9.5,25,1.37,4.22,7.34,0.0288277643947635,0.1661921779146058,0.6406117076669766,1.37,4.2,7.5,/soccer/brazil/campeonato-paulista-a2/ponte-preta-sao-caetano-K4m1mpq9/
2023-01-17 16:57:58.824946,2023-01-18 00:00:00,Brazil,Campeonato Pernambucano,Salgueiro - Sport Recife,BetInAsia,5.17,Marsbet,3.6,1xBet,1.74,22,4.73,3.37,1.68,0.2551166480891269,0.0829380431904712,0.0396472045224663,4.6,3.39,1.69,/soccer/brazil/campeonato-pernambucano/salgueiro-sport-recife-bPalk8Pe/
2023-01-17 16:58:03.242877,2023-01-18 00:00:00,World,Club Friendly,Penarol (Uru) - San Lorenzo (Arg),Betsafe,2.15,BetInAsia,3.2,10x10bet,4.1,28,2.05,3.04,3.58,0.0518275692925638,0.0731672322665756,0.2537501884989749,2.05,3.015,3.49,/soccer/world/club-friendly/penarol-san-lorenzo-4vA4MoOL/
2023-01-17 16:58:07.430319,2023-01-18 00:05:00,Mexico,Liga de Expansion MX,Tlaxcala - Zacatecas Mineros,10x10bet,2.84,10x10bet,3.45,Unibet,2.6,29,2.72,3.18,2.43,0.0558641974903123,0.1180711005285534,0.064939375368463,2.73,3.15,2.4,/soccer/mexico/liga-de-expansion-mx/tlaxcala-zacatecas-mineros-bB8h5ks6/
2023-01-17 16:58:11.974532,2023-01-17 01:30:00,Jamaica,Premier League,Waterhouse - Tivoli,10x10bet,2.01,BC.Game,3.15,1xBet,5.07,29,1.87,3.02,4.25,0.0588938867199689,0.0775087736202128,0.2369138677604534,1.86,3.0,4.2,/soccer/jamaica/premier-league/waterhouse-tivoli-SKVJtvQ8/
2023-01-17 16:58:16.534753,2023-01-17 01:30:00,World,Club Friendly,Nacional (Uru) - Belgrano (Arg),10x10bet,2.46,1xBet,3.12,10x10bet,3.41,18,2.34,2.86,3.14,0.0545152600676812,0.1024770374760929,0.1588228300907168,2.34,2.88,3.15,/soccer/world/club-friendly/club-nacional-ca-belgrano-de-cordoba-bPF0wjAn/
2023-01-17 16:58:21.451684,2023-01-17 01:45:00,Brazil,Copa Sao Paulo de juniores,Mirassol U20 - Palmeiras U20,10x10bet,8.7,10x10bet,5.4,1xBet,1.4,26,7.55,4.84,1.32,0.6401235319019873,0.2380122939492956,0.0360308874727088,7.5,4.85,1.33,/soccer/brazil/copa-sao-paulo-de-juniores/mirassol-palmeiras-UajnZuGF/
2023-01-17 16:58:25.822032,2023-01-17 02:00:00,Mexico,Liga MX Women,Club America W - Puebla W,Unibet,1.14,BetInAsia,9.76,BetInAsia,37.24,23,1.09,8.19,20.34,0.0197527246810444,0.8889302421592656,7.478091074917697,1.09,8.25,17.5,/soccer/mexico/liga-mx-women/club-america-puebla-GKv5RZGS/
2023-01-17 16:58:30.667576,2023-01-17 02:06:00,Mexico,Liga MX Women,Monterrey W - Santos Laguna W,1xBet,1.22,10x10bet,7.0,10x10bet,13.0,22,1.19,6.22,11.09,0.0199844981245278,0.3447915288215582,1.2284526314712323,1.185,6.0,11.0,/soccer/mexico/liga-mx-women/monterrey-santos-laguna-htWWMgPq/
2023-01-17 16:58:35.361263,2023-01-17 04:00:00,Mexico,Liga MX Women,Mazatlan FC W - Atlas W,Betfair,7.0,Betway,5.25,1xBet,1.46,23,6.17,4.85,1.37,0.3577095800608321,0.2172486488458117,0.052950738600481,6.18,4.85,1.37,/soccer/mexico/liga-mx-women/mazatlan-fc-atlas-n3VzMDvj/
2023-01-17 16:58:39.956601,2023-01-17 04:05:00,Mexico,Liga MX,Club Leon - Necaxa,GGBET,1.95,Betway,4.0,BetInAsia,4.62,30,1.76,3.73,4.23,0.0504909232766973,0.1333766596272876,0.191914622220982,1.75,3.75,4.3,/soccer/mexico/liga-mx/club-leon-necaxa-tzdVIYYH/
2023-01-17 18:51:02.342733,2023-01-17 20:00:00,Africa,African Nations Championship,Algeria - Ethiopia,1xBet,1.4,Pinnacle,4.59,Pinnacle,12.41,30,1.35,4.23,9.69,0.0242120263964464,0.1862686232300009,0.98677837205502,1.36,4.2,9.5,/soccer/africa/african-nations-championship/algeria-ethiopia-x8bseXlL/
2023-01-17 18:51:06.926098,2023-01-17 20:00:00,England,Professional Development League,QPR U21 - Charlton U21,10x10bet,2.21,William Hill,4.2,10x10bet,2.89,23,2.1,3.87,2.77,0.0699256964539837,0.131837386231363,0.0795093650486203,2.1,3.92,2.74,/soccer/england/professional-development-league/qpr-charlton-QN5QXC9e/
2023-01-17 18:51:11.722895,2023-01-17 20:00:00,World,Club Friendly,Longford (Irl) - Cork City (Irl),1xBet,3.54,10x10bet,4.9,10x10bet,1.89,15,3.34,4.23,1.83,0.1811371487759114,0.3653576634234216,0.037392809766347,3.4,4.0,1.81,/soccer/world/club-friendly/longford-cork-city-Ee4iJEon/
2023-01-17 18:51:18.089544,2023-01-17 20:30:00,Morocco,Botola Pro,Union Touarga - Berkane,10x10bet,3.68,Betsafe,2.8,10x10bet,2.53,27,3.35,2.66,2.38,0.1416394309331329,0.0786476924874956,0.0604918115058498,3.3,2.65,2.38,/soccer/morocco/botola-pro/union-touarga-berkane-QHAw07hK/
2023-01-17 18:51:22.623520,2023-01-17 20:30:00,Wales,Cymru North,Mold Alexandra - Druids,Marsbet,2.55,10x10bet,4.33,Betway,2.7,20,2.42,3.96,2.35,0.1030764279551828,0.2258627902067978,0.1141884407459879,2.38,3.9,2.34,/soccer/wales/cymru-north/mold-alexandra-cefn-druids-vgzvm8Q4/
2023-01-17 18:51:27.236479,2023-01-17 20:45:00,Belgium,Jupiler Pro League,St. Liege - KV Mechelen,BetInAsia,2.15,1xBet,3.78,1xBet,3.54,30,2.06,3.62,3.34,0.0476899709932113,0.0972762389623831,0.1223514972891174,2.055,3.6,3.35,/soccer/belgium/jupiler-pro-league/st-liege-kv-mechelen-OYHne89d/
2023-01-17 18:51:31.923339,2023-01-17 20:45:00,Belgium,Jupiler Pro League,Westerlo - Genk,William Hill,3.7,Unibet,3.9,bwin,2.05,30,3.45,3.7,2.0,0.1065749605780937,0.1230090330919734,0.0345784133046423,3.47,3.675,2.0,/soccer/belgium/jupiler-pro-league/westerlo-genk-8MijFT0S/
2023-01-17 18:51:36.810630,2023-01-17 20:45:00,England,FA Cup,Forest Green - Birmingham,BetInAsia,4.07,Marathonbet,3.45,BC.Game,2.07,30,3.85,3.34,2.0,0.137208681293212,0.085492689745966,0.0295916654932882,3.875,3.3600000000000003,2.0,/soccer/england/fa-cup/forest-green-birmingham-25MKJUvf/
2023-01-17 18:51:41.740940,2023-01-17 20:45:00,England,FA Cup,Accrington - Boreham Wood,Betsafe,2.45,bet365,3.3,Unibet,3.3,30,2.4,3.1,3.28,0.0562375912239017,0.0735972523641715,0.101289464188313,2.355,3.11,3.2,/soccer/england/fa-cup/accrington-boreham-wood-4CiCJgUF/
2023-01-17 18:51:48.088903,2023-01-17 20:45:00,England,FA Cup,Wigan - Luton,bet365,3.25,Betway,3.1,Unibet,2.75,30,2.99,2.99,2.57,0.1150458845659224,0.0676600982033641,0.1084558281821067,2.955,3.0,2.6,/soccer/england/fa-cup/wigan-luton-GxMY13Fs/
2023-01-17 18:51:52.314531,2023-01-17 20:45:00,England,FA Cup,Wolves - Liverpool,GGBET,3.6,Lasbet,3.63,Pinnacle,2.33,30,3.19,3.49,2.19,0.1315953393298309,0.085945719303911,0.0666174818564083,3.2,3.5,2.2,/soccer/england/fa-cup/wolves-liverpool-6mvFFWxB/
2023-01-17 18:51:56.982988,2023-01-17 20:45:00,England,FA Cup,Swansea - Bristol City,Pinnacle,1.94,Betfred,3.75,Lasbet,5.1,30,1.79,3.59,4.57,0.0567998435052617,0.0992214134594387,0.3091536834650365,1.78,3.6,4.5,/soccer/england/fa-cup/swansea-bristol-city-YZBsc8E1/
2023-01-17 18:52:01.872999,2023-01-17 20:45:00,England,FA Trophy,Banbury - Coalville,Pinnacle,2.31,10x10bet,3.79,Marathonbet,3.34,27,2.02,3.5,3.23,0.0839311887467611,0.1579402745201511,0.1404441318952608,2.04,3.5,3.1,/soccer/england/fa-trophy/banbury-coalville-town-zoLHondd/
2023-01-17 18:52:06.169435,2023-01-17 20:45:00,England,FA Trophy,Torquay - Taunton,BetVictor,1.85,10x10bet,3.85,Betfred,4.6,27,1.72,3.68,4.22,0.0370111020306796,0.1303251184090779,0.2456105742508116,1.72,3.65,4.2,/soccer/england/fa-trophy/torquay-taunton-town-xja0AVYd/
2023-01-17 18:52:10.416982,2023-01-17 20:45:00,England,Isthmian League Premier Division,Bishop'S Stortford - Herne Bay,10x10bet,1.36,10x10bet,5.8,Betway,10.0,26,1.3,5.25,7.42,0.0342307692307692,0.3444470742831887,1.0225357880630987,1.29,5.1,8.1,/soccer/england/isthmian-league-premier-division/stortford-herne-bay-xEJyrTwe/
2023-01-17 18:52:14.258600,2023-01-17 20:45:00,England,Isthmian League Premier Division,Hastings - Bowers & Pitsea,bet-at-home,1.47,10x10bet,5.0,10x10bet,6.6,27,1.42,4.5,6.05,0.0305908886620804,0.2614825306872246,0.4096822014352582,1.44,4.3,6.0,/soccer/england/isthmian-league-premier-division/hastings-bowers-pitsea-nq1S4jo8/
2023-01-17 18:52:18.668444,2023-01-17 20:45:00,England,Isthmian League Premier Division,Hornchurch - Kingstonian,10x10bet,1.56,Marsbet,5.1,William Hill,8.0,27,1.49,4.14,5.71,0.0745815946874158,0.3016406896029491,0.676582633797715,1.4,4.3,6.0,/soccer/england/isthmian-league-premier-division/hornchurch-kingstonian-pUJV3A0E/
2023-01-17 18:52:22.963321,2023-01-17 20:45:00,England,Isthmian League Premier Division,Lewes - Canvey,William Hill,2.25,1xBet,3.6,10x10bet,3.41,26,2.04,3.4,3.19,0.0569957955472083,0.1245922343168747,0.1471087228255379,2.03,3.4,3.1900000000000004,/soccer/england/isthmian-league-premier-division/lewes-canvey-island-Sh9z3UFK/
2023-01-17 18:52:26.736121,2023-01-17 20:45:00,England,Isthmian League Premier Division,Wingate & Finchley - Carshalton,Dafabet,3.2,10x10bet,3.55,10x10bet,2.65,26,2.51,3.35,2.52,0.1830547013016575,0.0865991240372768,0.1712640094904517,2.545,3.33,2.5,/soccer/england/isthmian-league-premier-division/wingate-finchley-carshalton-by06c8wr/
2023-01-17 18:52:30.502122,2023-01-17 20:45:00,England,Isthmian League Premier Division,Corinthian-Casuals - Horsham FC,10x10bet,4.2,188BET,3.8,10x10bet,1.84,27,3.91,3.62,1.77,0.1881342952030545,0.1125145928654668,0.0346410161513775,3.95,3.65,1.77,/soccer/england/isthmian-league-premier-division/corinthian-casuals-horsham-rPJVa1at/
2023-01-17 18:52:34.705056,2023-01-17 20:45:00,England,Isthmian League Premier Division,Folkestone - Enfield Town,10x10bet,2.4,10x10bet,4.0,10x10bet,2.64,25,2.33,3.72,2.54,0.0446748251255671,0.1478831971523472,0.0769415362466853,2.32,3.6,2.53,/soccer/england/isthmian-league-premier-division/folkestone-enfield-town-nHxIBbbh/
2023-01-17 18:52:38.821946,2023-01-17 20:45:00,England,National League,Solihull Moors - Aldershot,188BET,2.01,BetInAsia,3.88,bet365,3.8,30,1.93,3.62,3.45,0.0413870618537833,0.149545979551441,0.1501854409277633,1.935,3.625,3.47,/soccer/england/national-league/solihull-moors-aldershot-6wwLupBc/
2023-01-17 18:52:43.133074,2023-01-17 20:45:00,England,National League,Altrincham - Maidenhead,Interwetten,1.85,bet365,3.75,10x10bet,4.3,30,1.81,3.57,3.98,0.0303845721085919,0.1133548999087968,0.1781896617527389,1.815,3.6,4.0,/soccer/england/national-league/altrincham-maidenhead-Yig1LFPr/
2023-01-17 18:52:47.702282,2023-01-17 20:45:00,England,National League,Barnet - Yeovil,bet365,2.0,10x10bet,3.58,BetInAsia,4.16,30,1.89,3.43,3.87,0.0401164970222143,0.0951379115927096,0.2087795221971946,1.9,3.425,3.775,/soccer/england/national-league/barnet-yeovil-jTm6KZvk/
2023-01-17 18:52:58.927365,2023-01-17 20:45:00,England,National League,Dag & Red - Eastleigh,BetInAsia,2.11,BetInAsia,3.74,Betsafe,3.4,30,2.05,3.51,3.28,0.0396596632472955,0.1359677249284632,0.1065019561635684,2.05,3.5,3.25,/soccer/england/national-league/dagenham-red-eastleigh-UJnAJgfe/
2023-01-17 18:53:03.435341,2023-01-17 20:45:00,England,National League,Torquay - Bromley,10x10bet,2.95,BetInAsia,3.86,Betsafe,2.35,28,2.82,3.86,2.27,0.0767981717469463,0.1330772945566997,0.0467011230909833,2.8,3.55,2.25,/soccer/england/national-league/torquay-bromley-pnX8veWK/
2023-01-17 18:53:10.686165,2023-01-17 20:45:00,England,National League,Wealdstone - Oldham,Marsbet,2.43,Marathonbet,3.45,10x10bet,3.12,30,2.32,3.37,3.03,0.049756071656298,0.0900919283596235,0.159158900334086,2.35,3.3,2.8,/soccer/england/national-league/wealdstone-oldham-OxWCwFoR/
2023-01-17 18:53:15.784900,2023-01-17 20:45:00,England,National League North,AFC Fylde - Buxton,10x10bet,1.34,10x10bet,5.2,10x10bet,9.3,27,1.31,4.89,8.23,0.0231474073955551,0.1683552322470725,0.6192012200340309,1.3,4.9,8.25,/soccer/england/national-league-north/afc-fylde-buxton-pAyve6Vb/
2023-01-17 18:53:21.234659,2023-01-17 20:45:00,England,National League North,Banbury - Curzon Ashton,GGBET,2.05,10x10bet,3.76,10x10bet,4.3,24,1.99,3.35,3.38,0.0792148975887742,0.1222354001734176,0.3035473146351688,1.905,3.45,3.6,/soccer/england/national-league-north/banbury-curzon-ashton-vgCI63UA/
2023-01-17 18:53:26.148455,2023-01-17 20:45:00,England,National League North,Farsley - Leamington,10x10bet,2.27,188BET,3.4,10x10bet,3.41,25,2.13,3.19,3.31,0.0589915248150105,0.0777215542819364,0.0875863002986198,2.13,3.2,3.2,/soccer/england/national-league-north/farsley-leamington-tKXbnZrd/
2023-01-17 18:53:31.484282,2023-01-17 20:45:00,England,National League North,Southport - Boston Utd,Betsafe,2.3,10x10bet,3.5,10x10bet,3.11,27,2.21,3.39,3.05,0.0603715064651109,0.1068170236582627,0.1032808840739135,2.19,3.29,2.95,/soccer/england/national-league-north/southport-boston-united-6LJBrZcR/
